"created_at","text","location","time_zone","lang","geo","place","followers_count","friends_count","listed_count","favourites_count","statuses_count","retweet_count","reply_count","retweeted"
"Wed Nov 22 20:47:33 +0000 2017","#AEstaHora   Se lleva cabo la expedición sensorial del catatumbo en el complejo histórico, una estrategia para inve… https://t.co/QN2tTdLQYZ","Norte de Santander - Colombia","Bogota","es",,,3451,449,17,296,296,0,0,false
"Wed Nov 22 20:47:44 +0000 2017","El ex ministro de turismo israelí sentenciado a 15 meses en la cárcel https://t.co/qRghQR7hqU vía @SemanarioAurora","Israel","Jerusalem","es",,,16356,1420,204,41,41,0,0,false
"Wed Nov 22 20:47:44 +0000 2017","Tenemos que pasar de volumen a valor. Exportamos 29 mil millones de dólares en 2016. Las exportaciones agroalimenta… https://t.co/vx73uu3Iy2","Guadalajara, México","Central Time (US & Canada)","es",,,2472,1728,24,389,389,0,0,false
"Wed Nov 22 20:47:47 +0000 2017","RT @zelune: ""não acredito na ciência"" \n\nce construiu um foguete baseado no que? no gibi do franjinha?\n\n""ele planeja um serviço… ","na sua","Pacific Time (US & Canada)","pt",,,781,1679,2,48074,48074,0,0,false
"Wed Nov 22 20:47:52 +0000 2017","Presupuesto de la Secretaría de Turismo y Cultura de Veracruz: \n186 millones #Veracruz","Chihuahua, México","Eastern Time (US & Canada)","es",,,395,902,1,1918,1918,0,0,false
"Wed Nov 22 20:47:53 +0000 2017","RT @AMETRD: DIGESETT=AMET realiza conferencia ""El Ordenamiento del Tráfico Vehicular como parte integral del Turismo Sostenible… ","Dominican Republic","La Paz","es",,,0,0,0,0,0,0,0,false
"Wed Nov 22 20:47:54 +0000 2017","RT @UPV: Presentació del llibre ""Turismo sostenible y patrimonio. Herramientas para la puesta en valor y la planificación"".… ",,"Athens","es",,,952,1057,72,1809,1809,0,0,false
"Wed Nov 22 20:47:55 +0000 2017","RT @bliemsrieder: Hablando de las Islas Encantadas, en agosto propusimos una reforma a la Ley de Galápagos para que los ingresos del… ",,"Pacific Time (US & Canada)","es",,,1493,1059,5,4,4,0,0,false
"Wed Nov 22 20:47:57 +0000 2017","RT @IvanDuque: Colombia debe recuperar altos niveles de inversión en sectores tan importantes como el industrial, agroindustrial,… ","Medellin","America/Bogota","es",,,56270,2404,186,20039,20039,0,0,false
"Wed Nov 22 20:47:59 +0000 2017","RT @DescubriMvd: Jornada El Turismo Cultural en Debate, de @mvdbureau con apoyo de División Turismo @montevideoIM  Apertura por la D… ","Uruguay","Buenos Aires","es",,,3870,1236,43,2193,2193,0,0,false
"Wed Nov 22 20:48:00 +0000 2017","Dai big data per il turismo alla ""IoT"" per la guida sicura, parte da Torino la svolta digitale di Tim - La Repubbli… https://t.co/W4kz5WNdiS",,,"it",,,2072,4324,10,2831,2831,0,0,false
"Wed Nov 22 20:48:04 +0000 2017","RT @DSsostenible: Este viernes 24 de nov. a las 12h en @CdTValencia presentación de la Gala Desarrollo Sostenible 🎉 en homenaje al ""2… ","valencia-españa","Madrid","es",,,269,590,18,373,373,0,0,false
"Wed Nov 22 20:48:06 +0000 2017","Me ha gustado un vídeo de @YouTube (https://t.co/H0sd8rURTV - World Travel Awards Vs Organización Mundial del Turismo).","Corregidora, Querétaro Arteaga","Pacific Time (US & Canada)","es",,,18,49,0,1324,1324,0,0,false
"Wed Nov 22 20:48:09 +0000 2017","santimari17: RT ibizadiario: El IV Foro de Turismo de #Ibiza analizará las necesidades del turista digital… https://t.co/LiXPyLMr4j","España","Madrid","es",,,868,911,89,0,0,0,0,false
"Wed Nov 22 20:48:09 +0000 2017","Gran Turismo Sport Update 1.06 Brings New Cars Next Week - https://t.co/hOeWgrIs2C #thevideogames https://t.co/PgMM9MGQHs","United Kingdom","London","en",,,5773,395,25,371,371,0,0,false
"Wed Nov 22 20:48:10 +0000 2017","RT @Elcammarota: #Harut charlando con la Ministra de Turismo @likechichian sobre la historia de los armenios en Uruguay https://t.co/wwVioJ…",,,"es",,,99,115,0,250,250,0,0,false
"Wed Nov 22 20:48:11 +0000 2017","#Oferta en Alojamiento Rural Tejerina, desde 13.34 EUR hasta el 21/01/2018 +info en https://t.co/PRGiiCY6Sc #SierradeCazorla #Turismo","Cazorla, Jaén, España","Madrid","es",,,612,101,40,10,10,0,0,false
"Wed Nov 22 20:48:12 +0000 2017","""En el agro mexicano, tenemos que pasar de volumen a valor. Producimos 95 mil millones de dólares. Exportamos 29 mi… https://t.co/X7rahilzNv","Mexico","Mexico City","es",,,24925,338,264,754,754,0,0,false
"Wed Nov 22 20:48:16 +0000 2017","@RetenChiriqui @ProtegeryServir ya es hora de mantener guardados a estos malandrines inadaptados, no les da la gana… https://t.co/ivsZA7qX3h",,,"es",,,54,45,0,670,670,0,0,false
"Wed Nov 22 20:48:16 +0000 2017","#Sevilla te da las #BuenasNoches. Feliz descanso 🌟🌙 #Sevilla #salporsevilla #Turismo #Viajes https://t.co/rKt2owAqf5","Sevilla, España","Amsterdam","es",,,11868,481,299,28651,28651,0,0,false
"Wed Nov 22 20:48:17 +0000 2017","RT @AMETRD: DIGESETT=AMET realiza conferencia ""El Ordenamiento del Tráfico Vehicular como parte integral del Turismo Sostenible… ","Dominican Republic","Mexico City","es",,,0,0,0,0,0,0,0,false
"Wed Nov 22 20:48:18 +0000 2017","@anna_planas @daniellola311 @gabrielrufian @junqueras Lo de seguir con lo vuestro, te refieres a seguir echando de… https://t.co/tOma3T81un","Telde, España",,"es",,,5,66,0,284,284,0,0,false
"Wed Nov 22 20:48:20 +0000 2017","El Canciller LVidegaray acompaña al Secretario de Turismo, edelamadrid, en la presentación que sostuvo con miembros… https://t.co/VKjVn17voQ","España","Madrid","es",,,3582,3600,34,5,5,0,0,false
"Wed Nov 22 20:48:21 +0000 2017","RT @BMWFrance: BMW Série 6 Gran Turismo. Clients exigeants uniquement. #TheRealGranTurismo #BMWSérie6GT https://t.co/rqmf6i6SQb",,"Paris","fr",,,848,2073,314,77114,77114,0,0,false
"Wed Nov 22 20:48:23 +0000 2017","RT @ReporteLobby: El año pasado, 35 millones de turistas visitaron #México https://t.co/eK1oDViZV5 #Turismo @SECTUR_mx https://t.co/qkdIoPa…","TEOTIHUACAN / CDMX ","Hawaii","es",,,1419,2934,34,13249,13249,0,0,false
"Wed Nov 22 20:48:24 +0000 2017","Gran Turismo Sport contará con nuevos modos, coches y circuitos gratuitos en su próxima actualización https://t.co/p6h3G8BjQ2",,"Madrid","es",,,786,1944,65,7351,7351,0,0,false
"Wed Nov 22 20:48:31 +0000 2017","2015 BMW 5 Series Gran Turismo 535i - hatchback (BMW 5 Series Gran Turismo) $30371 Get this FREE, I'll show you how","Victoria BC Canada","Pacific Time (US & Canada)","en",,,7058,2173,115,27,27,0,0,false
"Wed Nov 22 20:48:32 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Curitiba, Brasil","Pacific Time (US & Canada)","pt",,,2196,381,35,63857,63857,0,0,false
"Wed Nov 22 20:48:32 +0000 2017","RT @BMWFrance: Les nouvelles BMW Série 6 Gran Turismo, BMW X3 et l'île de beauté : 🚙☀️ https://t.co/sxG78DkwFs",,"Paris","fr",,,848,2073,314,77117,77117,0,0,false
"Wed Nov 22 20:48:32 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Belém - Pará - Brasil","Brasilia","pt",,,1034,356,32,11599,11599,0,0,false
"Wed Nov 22 20:48:35 +0000 2017","Time to buy this game. Love you for listening GT https://t.co/AVtAtZufAw","San Francisco, CA",,"en",,,113,379,0,13552,13552,0,0,false
"Wed Nov 22 20:48:36 +0000 2017","https://t.co/bjSPViLMqZ https://t.co/oOO2liuevl","España","Greenland","und",,,214,186,2,7,7,0,0,false
"Wed Nov 22 20:48:40 +0000 2017","RT @pensareliberale: “Gli acceleratori per lo sviluppo”, ce ne parlerà domani a “Costruiamo il presente, immaginiamo il futuro” Mauro Lo… ","40.57566,15.785023","Rome","it",,,8572,746,123,1818,1818,0,0,false
"Wed Nov 22 20:48:42 +0000 2017","Un ciclista herido al ser embestido por un turismo en la avenida del Zadorra https://t.co/lqwYl3L2cK","Vitoria-Gasteiz","Madrid","es",,,10882,359,263,46,46,0,0,false
"Wed Nov 22 20:48:45 +0000 2017","cada isla tiene sus encantos 😍😍☀️🤙🏾🌴 https://t.co/NA3vp5ZuZJ","Gran Canaria - Noroeste De África",,"es",,,7058,4379,29,8381,8381,0,0,false
"Wed Nov 22 20:48:46 +0000 2017","@wongt0n Yeah, I have Gran Turismo 4 for PS4 but I barely touched it because of my wheel, lol","Dreaming in the Rain","Eastern Time (US & Canada)","en",,,907,998,31,950,950,0,0,false
"Wed Nov 22 20:48:46 +0000 2017","@sonarriley @blyan @leerayl big GT Sport update coming soon https://t.co/es1uqnsFvp",,,"en",,,192,307,0,11261,11261,0,0,false
"Wed Nov 22 20:48:46 +0000 2017","No te pierdas el comercial de la GRAN FINAL DE Turismo Carretera en La Plata, los días 8, 9 y 10 de diciembre.… https://t.co/Fr7IVtvWSe",,"Buenos Aires","es",,,41730,171,171,355,355,0,0,false
"Wed Nov 22 20:48:48 +0000 2017","RT @zelune: ""não acredito na ciência"" \n\nce construiu um foguete baseado no que? no gibi do franjinha?\n\n""ele planeja um serviço… ","RJ","Brasilia","pt",,,161,169,4,27881,27881,0,0,false
"Wed Nov 22 20:48:48 +0000 2017","RT @GobernoAlem: Que tiempos aquellos en que en Antena3 hablaban solo de Venezuela y no de las empresas que se han ido de Cataluña,… ",,,"es",,,89,183,1,3886,3886,0,0,false
"Wed Nov 22 20:48:49 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ",,,"es",,,10,48,0,156,156,0,0,false
"Wed Nov 22 20:48:55 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…",,"Pacific Time (US & Canada)","en",,,13,16,0,127,127,0,0,false
"Wed Nov 22 20:48:59 +0000 2017","Secretario de Turismo, Enrique de la Madrid Cordero, presenta la nueva campaña de promoción turística mexicana con… https://t.co/FWp8CLgCRK","Ciudad de México, México","Mexico City","es",,"{""id"":""3ad512d283f67a11"",""url"":""https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json"",""place_type"":""city"",""name"":""Miguel Hidalgo"",""full_name"":""Miguel Hidalgo, Distrito Federal"",""country_code"":""MX"",""country"":""México"",""bounding_box"":{""type"":""Polygon"",""coordinates"":[[[-99.259495,19.386371],[-99.259495,19.473498],[-99.163526,19.473498],[-99.163526,19.386371]]]},""attributes"":{}}",3386,897,65,1481,1481,0,0,false
"Wed Nov 22 20:49:00 +0000 2017","RT @BelarminioR: Ponga en su agenda una visita a #ExpoMontePlata2017. Vamos a crear cultura de turismo interno. #GonzaloCastillo… ",,,"es",,,81,22,0,1289,1289,0,0,false
"Wed Nov 22 20:49:02 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Santa Isabel, Brasil","Brasilia","pt",,,220,893,25,52559,52559,0,0,false
"Wed Nov 22 20:49:05 +0000 2017","@Totonalviajes https://t.co/QXQMPyuis9","México",,"und",,,888,875,5,956,956,0,0,false
"Wed Nov 22 20:49:16 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ","barcelona",,"es",,,75,395,1,3765,3765,0,0,false
"Wed Nov 22 20:49:17 +0000 2017","No solo el turismo de Misiones fue un éxito, mi amada Posada recaudó $7millones en todo el fin de semana largo👏👏 https://t.co/YiQXP5wJXI","Misiones, Argentina",,"es",,,635,600,0,0,0,0,0,false
"Wed Nov 22 20:49:17 +0000 2017","RT @PlayStationES: ¡Ya disponible el editor de diseños de #GranTurismoSport! Inicia sesión con tu cuenta PSN, sube el tuyo y podrás ve… ","Santa Cruz de Tenerife, España",,"es",,,73,243,9,21191,21191,0,0,false
"Wed Nov 22 20:49:18 +0000 2017","『グランツーリスモＳＰＯＲＴ』の今後のアップデートについてのお知らせ - NEWS - グランツーリスモ・ドットコム https://t.co/fAM6bO4YjH\nオフラインでも出来るんだ〜","神奈川・南足柄","Irkutsk","ja",,"{""id"":""04137ba8263d0a7a"",""url"":""https://api.twitter.com/1.1/geo/id/04137ba8263d0a7a.json"",""place_type"":""city"",""name"":""南足柄市"",""full_name"":""神奈 南足柄市"",""country_code"":""JP"",""country"":""日本"",""bounding_box"":{""type"":""Polygon"",""coordinates"":[[[139.004641,35.27178],[139.004641,35.35228],[139.137657,35.35228],[139.137657,35.27178]]]},""attributes"":{}}",1072,1973,19,34118,34118,0,0,false
"Wed Nov 22 20:49:19 +0000 2017","SECTUR_mx: Durante la Reunión Anual del Cuerpo Diplomático, el Srio. edelamadrid puntualizó el crecimiento del… https://t.co/9e934mtvtl",,"Mexico City","es",,,2770,1530,88,1,1,0,0,false
"Wed Nov 22 20:49:22 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ",,"Santiago","pt",,,347,459,12,5101,5101,0,0,false
"Wed Nov 22 20:49:25 +0000 2017","RT @zelune: ""não acredito na ciência"" \n\nce construiu um foguete baseado no que? no gibi do franjinha?\n\n""ele planeja um serviço… ",,"Pacific Time (US & Canada)","pt",,,6,32,0,54,54,0,0,false
"Wed Nov 22 20:49:26 +0000 2017","Gostei de um vídeo @YouTube https://t.co/TUrSZvZ3Nx Turismo Sport: Clean Racing?","The Library","Atlantic Time (Canada)","pt",,,72,182,4,212,212,0,0,false
"Wed Nov 22 20:49:28 +0000 2017","RT @MISSBLANDINGS: Mientras se juzga a los de Blanquerna, los asaltos a buses, restaurantes y agresiones al turismo de Arran están imp… ","Madrid, ESPAÑA",,"es",,,3922,4045,12,25448,25448,0,0,false
"Wed Nov 22 20:49:27 +0000 2017","""En el agro mexicano, tenemos que pasar de volumen a valor. Producimos 95 mil millones de dólares. Exportamos 29 mi… https://t.co/wIehfaxC2I","Mexico","Mexico City","es",,,24925,338,264,754,754,0,0,false
"Wed Nov 22 20:49:30 +0000 2017","un altro turismo possibile https://t.co/uwKtSdhcDs","Torino/Bologna","Rome","it",,,591,2234,4,3,3,0,0,false
"Wed Nov 22 20:49:30 +0000 2017","RT @AMETRD: DIGESETT=AMET realiza conferencia ""El Ordenamiento del Tráfico Vehicular como parte integral del Turismo Sostenible… ","Dominican Republic","La Paz","es",,,0,2,0,0,0,0,0,false
"Wed Nov 22 20:49:33 +0000 2017","RT @CGCNvaEsparta: Estudiantes de Licenciatura  en Turismo de la @unefa_ve  #NúcleoNuevaEsparta, llenan de alegrías con actividades re… ","Nueva Esparta, Venezuela",,"es",,,576,730,9,861,861,0,0,false
"Wed Nov 22 20:49:34 +0000 2017","&lt;3 #PS4live (Gran Turismo™SPORT)  live at https://t.co/l98TD39MLb","Patra","Athens","en",,,267,390,0,28,28,0,0,false
"Wed Nov 22 20:49:35 +0000 2017","RT @GobernoAlem: Que tiempos aquellos en que en Antena3 hablaban solo de Venezuela y no de las empresas que se han ido de Cataluña,… ",,"Pacific Time (US & Canada)","es",,,181,173,4,18410,18410,0,0,false
"Wed Nov 22 20:49:35 +0000 2017","¡Mis Novedades está disponible! https://t.co/YxaU5PUIJ6 Gracias a @nmelg @lucre_santos_ @autocarestomas #turismo #viajes","Santander, España","Europe/Amsterdam","es",,,369,463,48,6939,6939,0,0,false
"Wed Nov 22 20:50:00 +0000 2017","Check out my broadcast from my PlayStation 4! #PS4live (Gran Turismo®SPORT)  live at https://t.co/oEcQl5EnRj","chicago","Central Time (US & Canada)","en",,,64,247,0,5,5,0,0,false
"Wed Nov 22 20:50:00 +0000 2017","Esa estrella de mar, se aburrió de su hábitat y salió a los alrededores a hacer turismo de aventura... ¿Así se aven… https://t.co/wGXLGBSBPZ","Caracas","Ljubljana","es",,,4492,4290,47,950,950,0,0,false
"Wed Nov 22 20:50:00 +0000 2017","Ministra Contreras aseguró el éxito de FitVen. Un total de 170 stand ya muestran importantes avances en el montaje,… https://t.co/1BHNI86VOo","Venezuela","Caracas","es",,,21173,914,111,2537,2537,0,0,false
"Wed Nov 22 20:50:03 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ","Getxo, España","Pacific Time (US & Canada)","es",,,1602,1419,11,3527,3527,0,0,false
"Wed Nov 22 20:50:11 +0000 2017","[Junto a mi zona de confort se construyen varios complejos freudianos de gran turismo.]","Necesito un mapa.","Mountain Time (US & Canada)","es",,,20116,184,447,29165,29165,0,0,false
"Wed Nov 22 20:50:14 +0000 2017","Gran Turismo Sport ter? novas corridas e carros - veja lista https://t.co/taGOiAfY9i https://t.co/gcwIcf6sp3","Manaus-Am/","Brasilia","pt",,,102,146,2,13476,13476,0,0,false
"Wed Nov 22 20:50:14 +0000 2017","Gran Turismo Sport ter? novas corridas e carros - veja lista https://t.co/V56eUugmGl https://t.co/hksGwRCoJN"," São Paulo ","Santiago","pt",,,1760,2033,0,45,45,0,0,false
"Wed Nov 22 20:50:15 +0000 2017","Los Mejores Paquetes De Turismo, Ven a Dubai con nosotros y aprovecha este expectacular paquete ···&gt; https://t.co/tUwpoi1Mk8 * #Venezuela","Caracas-Venezuela","Caracas","es",,,39,35,6,30,30,0,0,false
"Wed Nov 22 20:50:16 +0000 2017","RT @BMW: Lighting up every trip you take. \nThe first-ever #BMW #6series Gran Turismo. https://t.co/WfpQ0Zdtqm",,"Pacific Time (US & Canada)","en",,,3,29,1,1365,1365,0,0,false
"Wed Nov 22 20:50:17 +0000 2017","RT @toscananotizie: #Turismo #Toscana Via #francigena, si intensifica il lavoro verso il primo prodotto turistico omogeneo.… ",,,"it",,,48,85,3,1229,1229,0,0,false
"Wed Nov 22 20:50:22 +0000 2017","RT @ParkRoyalMaz: Hace algunos días la Secretaría de Turismo dio a conocer que #Mazatlán tuvo un crecimiento de 200% en el ingreso de… ","Mazatlán, Sinaloa, México","Mazatlan","es",,,1725,4443,28,7341,7341,0,0,false
"Wed Nov 22 20:50:23 +0000 2017","RT @TurismoVillena: Nuestra ciudad es tierra de vinos, no en vano Villena es la población con mayor número de bodegas de toda la provin… ",,,"es",,,56,281,0,567,567,0,0,false
"Wed Nov 22 20:50:24 +0000 2017","RT @psaddictgr: Τι μπάλα έπαιξε πάλι το Gran Turismo Sport! GT League, Cups, νέα αυτοκίνητα κ.α. έρχονται με updates, κάντε tag... https://…",,,"und",,,95,131,1,2549,2549,0,0,false
"Wed Nov 22 20:50:27 +0000 2017","#Oferta en Alojamiento Rural Angeles María, desde 15.00 EUR hasta el 21/01/2018 +info en https://t.co/oxKGApmxQu #SierradeCazorla #Turismo","Cazorla, Jaén, España","Madrid","es",,,612,101,40,10,10,0,0,false
"Wed Nov 22 20:50:30 +0000 2017","#castillaleon turismo de montaña por segovia https://t.co/hrGSQkLDaY https://t.co/P5SckFDGf8",,,"es",,,1880,1300,20,1,1,0,0,false
"Wed Nov 22 20:50:37 +0000 2017","RT @IvanMorenoo: Falta tan solo (1) un día para el mejor evento del turismo en Venezuela @FitVen_Oficial desde el estado Mérida.… ","La Patria de Bolívar y Chávez","Caracas","es",,,375,1821,0,0,0,0,0,false
"Wed Nov 22 20:50:38 +0000 2017","RT @RegionPS: Gran Turismo Sport recibirá nuevos coches y el modo GT League a partir del 27 de noviembre - https://t.co/mM8gtFAEMO https://…","madrid ","Madrid","es",,,718,793,30,7689,7689,0,0,false
"Wed Nov 22 20:50:40 +0000 2017","Gran Turismo Sport para PS4 recibirá nuevos contenidos https://t.co/RsUSArKWXH",,"Madrid","es",,,786,1944,65,7351,7351,0,0,false
